Name,ISIN,Symbol,Market,Currency,Open Price,High Price,low Price,last Price,last Trade MIC Time,Time Zone,Volume,Turnover,Closing Price,Closing Price DateTime
28 Jan 2024,,,,,,,,,,,,,,
All datapoints provided as of end of last active trading day.,,,,,,,,,,,,,,
STARBUCKS CORP,US8552441094,4SBUX,EuroTLX,EUR,84.70,84.70,84.70,84.70,25/01/2024 16:26,CET,300,25410.00,85.60,26/01/2024
STARBUCKS CORP,US8552441094,2SBUX,Trading After Hours,EUR,85.20,85.20,85.20,85.20,24/01/2024 18:01,CET,12,1022.40,85.50,26/01/2024
STATT TORSK,NO0010775844,STATT,Euronext Growth Oslo,NOK,0.576,0.62,0.576,0.618,26/01/2024 15:41,CET,57177,34318.98,0.618,26/01/2024
STEEL DYNAMICS,US8581191009,1STLD,Euronext Global Equity Market,EUR,105.06,105.06,105.06,105.06,23/01/2024 12:42,CET,17,1786.02,107.10,26/01/2024
STEEL DYNAMICS,US8581191009,4STLD,EuroTLX,EUR,105.50,105.50,105.50,105.50,24/01/2024 15:18,CET,9,949.50,107.08,26/01/2024
STEEL DYNAMICS,US8581191009,2STLD,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,107.10,26/01/2024
STEF,FR0000064271,STF,Euronext Paris,EUR,117.20,118.40,116.80,118.40,26/01/2024 17:35,CET,793,92961.00,118.40,26/01/2024
STEICO,DE000A0LR936,2ST,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,30.20,26/01/2024
STEICO,DE000A0LR936,1ST,Euronext Global Equity Market,EUR,30.00,30.00,30.00,30.00,22/01/2024 09:02,CET,1,30.00,30.20,26/01/2024
STEICO,DE000A0LR936,4ST,EuroTLX,EUR,25.25,25.25,25.25,25.25,19/09/2023 16:38,CET,39,984.75,30.25,26/01/2024
STELLANTIS,NL00150001Q9,2STLAM,Trading After Hours,EUR,19.612,19.612,19.51,19.51,26/01/2024 20:22,CET,9941,194295.942,19.544,26/01/2024
STELLANTIS,NL00150001Q9,STLAM,Euronext Milan,EUR,19.396,19.61,19.322,19.524,26/01/2024 17:36,CET,5641798,110096106.594,19.524,26/01/2024
STELLANTIS NV,NL00150001Q9,STLAP,Euronext Paris,EUR,19.404,19.612,19.34,19.52,26/01/2024 17:35,CET,1857989,36257753.54,19.52,26/01/2024
STIF,FR001400MDW2,ALSTI,Euronext Growth Paris,EUR,6.999,6.999,6.651,6.752,26/01/2024 17:12,CET,1352,9138.006,6.752,26/01/2024
STMICROELECTRONICS,NL0000226223,STMMI,Euronext Milan,EUR,41.575,41.76,40.745,41.28,26/01/2024 17:35,CET,4711864,193974059.345,41.28,26/01/2024
STMICROELECTRONICS,NL0000226223,2STMMI,Trading After Hours,EUR,41.285,41.45,41.05,41.055,26/01/2024 20:29,CET,90953,3756713.765,41.305,26/01/2024
STMICROELECTRONICS,NL0000226223,STMPA,Euronext Paris,EUR,41.43,41.76,40.75,41.30,26/01/2024 17:37,CET,2631832,108357095.215,41.30,26/01/2024
STOLT-NIELSEN,BMG850801025,SNI,Oslo Børs,NOK,386.00,388.00,374.50,377.50,26/01/2024 16:25,CET,83585,31671652.00,377.50,26/01/2024
STOREBRAND,NO0003053605,STB,Oslo Børs,NOK,97.30,97.62,96.96,97.22,26/01/2024 16:29,CET,337661,32865129.60,97.22,26/01/2024
STRADIM ESPAC.FIN,FR0000074775,ALSAS,Euronext Growth Paris,EUR,6.40,6.40,6.40,6.40,26/01/2024 16:30,CET,177,1132.80,6.40,26/01/2024
STREAMWIDE,FR0010528059,ALSTW,Euronext Growth Paris,EUR,21.70,22.00,21.70,22.00,26/01/2024 11:27,CET,15,329.70,22.00,26/01/2024
STREAMWIDE BS25,FR001400DG11,STWBS,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-,0.75,26/01/2024
STREAMWIDE BS25-2,FR001400DGA0,STRBS,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-,0.75,26/01/2024
STREIT MECANIQUE,FR0000063976,MLSTR,Euronext Access Paris,EUR,8.30,8.30,8.30,8.30,02/01/2024 16:30,CET,22,182.60,8.30,26/01/2024
STRONGPOINT,NO0010098247,STRO,Oslo Børs,NOK,17.20,17.40,16.90,17.35,26/01/2024 16:25,CET,193533,3340409.80,17.35,26/01/2024
STRYKER,US8636671013,1SYK,Euronext Global Equity Market,EUR,268.00,269.80,268.00,269.80,27/12/2023 15:32,CET,90,24196.50,288.20,26/01/2024
STRYKER,US8636671013,4SYK,EuroTLX,EUR,-,-,-,276.40,07/09/2023 00:00,CET,-,-,288.30,26/01/2024
STRYKER,US8636671013,2SYK,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,288.20,26/01/2024
SUBSEA 7,LU0075646355,SUBC,Oslo Børs,NOK,150.40,151.35,149.55,150.80,26/01/2024 16:25,CET,204528,42913737.45,150.80,26/01/2024
SUMO RESOURCES PLC,GB00B8GJBS16,MLSUM,Euronext Access Paris,EUR,0.005,0.005,0.005,0.005,16/01/2024 11:30,CET,7450,37.26,0.005,26/01/2024
SUNNDAL SPAREBANK,NO0010672900,SUNSB,Euronext Growth Oslo,NOK,111.00,112.00,111.00,112.00,25/01/2024 16:02,CET,5672,629682.00,112.00,26/01/2024
SURONGO,BE0003527356,-,Euronext Expert Market,EUR,186.00,186.00,186.00,186.00,15/10/2019 11:30,CET,1,186.00,186.00,26/01/2024
SVAS BIOSANA,IT0005469264,SVS,Euronext Growth Milan,EUR,7.42,7.42,7.42,7.42,26/01/2024 12:27,CET,100,742.00,7.42,26/01/2024
SWORD GROUP,FR0004180578,SWP,Euronext Paris,EUR,37.30,38.45,37.30,38.00,26/01/2024 17:35,CET,6227,236077.15,38.00,26/01/2024
SYENSQO,BE0974464977,SYENS,"Euronext Brussels, Paris",EUR,82.50,85.19,82.50,84.87,26/01/2024 17:38,CET,332874,28171938.77,84.87,26/01/2024
SYNERGIE,FR0000032658,SDG,Euronext Paris,EUR,31.05,31.30,30.85,31.30,26/01/2024 17:35,CET,2676,82929.45,31.30,26/01/2024
T ROWE PRICE GROUP,US74144T1088,1TROW,Euronext Global Equity Market,EUR,99.97,99.97,99.97,99.97,12/01/2024 17:09,CET,20,1999.40,102.54,26/01/2024
T ROWE PRICE GROUP,US74144T1088,2TROW,Trading After Hours,EUR,97.83,97.83,97.83,97.83,15/12/2023 18:09,CET,21,2054.43,102.54,26/01/2024
T ROWE PRICE GROUP,US74144T1088,4TROW,EuroTLX,EUR,95.88,95.88,95.88,95.88,04/10/2023 15:46,CET,3,287.64,102.54,26/01/2024
T-MOBILE US,US8725901040,2TMUS,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,151.14,26/01/2024
T-MOBILE US,US8725901040,1TMUS,Euronext Global Equity Market,EUR,145.36,145.36,145.36,145.36,26/01/2024 10:57,CET,9,1308.24,151.14,26/01/2024
T-MOBILE US,US8725901040,4TMUS,EuroTLX,EUR,150.08,150.08,150.08,150.08,18/01/2024 13:05,CET,2,300.16,151.10,26/01/2024
T.PALM INTERN. LUX,BE6321066613,-,Euronext Expert Market,EUR,-,-,-,-,-,CET,-,-,47.40,26/01/2024
TAKE OFF,IT0005467425,TKF,Euronext Growth Milan,EUR,0.95,0.965,0.945,0.96,26/01/2024 17:26,CET,19660,18722.79,0.95,26/01/2024
TALEA,IT0005378333,TALEA,Euronext Growth Milan,EUR,8.52,8.68,8.42,8.64,26/01/2024 14:02,CET,2053,17481.54,8.64,26/01/2024
TAMBURI,IT0003153621,TIP,Euronext Milan,EUR,9.04,9.08,8.95,9.03,26/01/2024 17:35,CET,229473,2067991.79,9.03,26/01/2024
TARGET,US87612E1064,2TGT,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,130.80,26/01/2024
TARGET,US87612E1064,1TGT,Euronext Global Equity Market,EUR,126.60,126.60,126.60,126.60,19/01/2024 14:21,CET,6,759.60,130.80,26/01/2024
TARGET,US87612E1064,4TGT,EuroTLX,EUR,120.30,120.30,120.30,120.30,30/11/2023 13:12,CET,20,2406.00,130.75,26/01/2024
TARKETT,FR0004188670,TKTT,Euronext Paris,EUR,9.48,9.80,9.48,9.80,26/01/2024 17:35,CET,2528,24434.80,9.80,26/01/2024
TATATU,IT0005507857,ALTTU,Euronext Growth Paris,EUR,6.46,6.46,6.46,6.46,26/01/2024 09:00,CET,1,6.46,6.46,26/01/2024
TAYNINH,FR0000063307,TAYN,Euronext Paris,EUR,1.21,1.21,1.21,1.21,05/01/2024 12:47,CET,200,242.00,1.21,26/01/2024
TEAMVIEWER,DE000A2YN900,4TMV,EuroTLX,EUR,14.07,14.07,14.07,14.07,12/01/2024 16:27,CET,1535,21597.45,13.385,26/01/2024
TEAMVIEWER,DE000A2YN900,1TMV,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,13.39,26/01/2024
TEAMVIEWER,DE000A2YN900,2TMV,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,13.39,26/01/2024
TECHNICOLOR CS,FR001400I939,TCHCS,Euronext Paris,EUR,1.63,1.63,1.63,1.63,29/12/2023 17:29,CET,26438,43093.94,1.63,26/01/2024
TECHNIP ENERGIES,NL0014559478,TE,Euronext Paris,EUR,19.62,19.75,19.48,19.71,26/01/2024 17:35,CET,389665,7669397.04,19.71,26/01/2024
TECHNIP ENERGIES,NL0014559478,2TE,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,19.71,26/01/2024
TECHNOGYM,IT0005162406,TGYM,Euronext Milan,EUR,9.165,9.20,9.08,9.08,26/01/2024 17:35,CET,175340,1599314.985,9.08,26/01/2024
TECHNOPROBE,IT0005482333,TPRO,Euronext Milan,EUR,9.645,9.67,9.40,9.40,26/01/2024 17:36,CET,441368,4187397.06,9.40,26/01/2024
TECHSTEP,NO0012916131,TECH,Oslo Børs,NOK,8.50,8.72,8.151,8.50,26/01/2024 16:25,CET,13503,115009.765,8.50,26/01/2024
TECMA SOLUTIONS,IT0005425050,TCM,Euronext Growth Milan,EUR,2.92,2.96,2.88,2.96,26/01/2024 17:24,CET,4400,12896.00,2.96,26/01/2024
TECO 2030,NO0010887516,TECO,Euronext Growth Oslo,NOK,4.00,4.34,3.82,4.29,26/01/2024 15:10,CET,68436,270804.68,4.29,26/01/2024
TEIXEIRA DUARTE,PTTD10AM0000,TDSA,Euronext Lisbon,EUR,0.118,0.118,0.111,0.116,26/01/2024 22:35,BST,629037,72707.948,0.116,26/01/2024
TEKNA HOLDING,NO0010951577,TEKNA,Oslo Børs,NOK,8.10,8.10,7.90,7.96,26/01/2024 16:05,CET,26935,215017.38,7.96,26/01/2024
TELECOM ITALIA,IT0003497168,TIT,Euronext Milan,EUR,0.282,0.2871,0.2805,0.2861,26/01/2024 17:35,CET,93553438,26572491.7763,0.2861,26/01/2024
TELECOM ITALIA,IT0003497168,2TIT,Trading After Hours,EUR,0.2868,0.2869,0.2859,0.2863,26/01/2024 20:29,CET,282437,80855.7851,0.2863,26/01/2024
TELECOM ITALIA R,IT0003497176,TITR,Euronext Milan,EUR,0.2928,0.2995,0.2919,0.298,26/01/2024 17:35,CET,9006178,2657484.6507,0.298,26/01/2024
TELECOM ITALIA R,IT0003497176,2TITR,Trading After Hours,EUR,0.29,0.2982,0.29,0.2972,26/01/2024 20:24,CET,52460,15462.621,0.2948,26/01/2024
TELEFONICA,ES0178430E18,1TEF,Euronext Global Equity Market,EUR,3.779,3.805,3.779,3.805,26/01/2024 13:29,CET,2500,9460.50,3.835,26/01/2024
TELEFONICA,ES0178430E18,4TEF,EuroTLX,EUR,3.83,3.83,3.83,3.83,23/01/2024 15:45,CET,350,1340.50,3.836,26/01/2024
TELEFONICA,ES0178430E18,2TEF,Trading After Hours,EUR,3.694,3.694,3.612,3.612,25/01/2024 18:01,CET,2000,7224.08,3.835,26/01/2024
TELEFONICA DEUTSCH,DE000A1J5RX9,1O,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,2.351,26/01/2024
TELEFONICA DEUTSCH,DE000A1J5RX9,2O,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,2.351,26/01/2024
TELEFONICA DEUTSCH,DE000A1J5RX9,4O,EuroTLX,EUR,2.35,2.35,2.35,2.35,21/12/2023 17:15,CET,700,1645.00,2.349,26/01/2024
TELENOR,NO0010063308,TEL,Oslo Børs,NOK,120.20,121.25,119.45,121.00,26/01/2024 16:25,CET,884756,106742333.95,121.00,26/01/2024
TELEPERFORMANCE,FR0000051807,TEP,Euronext Paris,EUR,144.40,148.80,143.75,148.50,26/01/2024 17:37,CET,213113,31441578.65,148.50,26/01/2024
TELEPERFORMANCE,FR0000051807,4TEP,EuroTLX,EUR,144.10,144.10,144.10,144.10,22/01/2024 15:15,CET,35,5043.50,148.70,26/01/2024
TELEPERFORMANCE,FR0000051807,2TEP,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,148.50,26/01/2024
TELESIA,IT0005240046,TLS,Euronext Growth Milan,EUR,2.26,2.26,2.26,2.26,24/01/2024 17:35,CET,150,339.00,2.26,26/01/2024
TELEVERBIER,CH0008175645,TVRB,Euronext Paris,EUR,50.00,50.00,50.00,50.00,24/01/2024 13:43,CET,22,1100.00,50.00,26/01/2024
TELEVISTA,FR0011076595,MLVST,Euronext Access Paris,EUR,3.00,3.00,3.00,3.00,29/12/2023 13:45,CET,1779,5337.00,3.00,26/01/2024
TENARIS,LU2598331598,2TEN,Trading After Hours,EUR,15.075,15.15,15.05,15.11,26/01/2024 20:29,CET,28243,426559.65,15.105,26/01/2024
TENARIS,LU2598331598,TEN,Euronext Milan,EUR,15.10,15.25,15.06,15.06,26/01/2024 17:35,CET,2315405,35071601.19,15.06,26/01/2024
TENAX INTERNAT,IT0005428898,TNX,Euronext Growth Milan,EUR,2.78,2.78,2.76,2.76,26/01/2024 12:26,CET,4200,11648.00,2.76,26/01/2024
TERACT,FR001400BMH7,TRACT,Euronext Paris,EUR,1.25,1.25,1.225,1.225,26/01/2024 17:29,CET,10054,12453.08,1.225,26/01/2024
TERACT BS,FR0014000TB2,TERBS,Euronext Paris,EUR,0.0005,0.001,0.0005,0.001,14/12/2023 13:15,CET,660999,440.50,0.001,26/01/2024
TERNA,IT0003242622,TRN,Euronext Milan,EUR,7.728,7.75,7.674,7.746,26/01/2024 17:35,CET,4510787,34857403.448,7.746,26/01/2024
TERNA,IT0003242622,2TRN,Trading After Hours,EUR,7.702,7.712,7.702,7.712,25/01/2024 20:17,CET,130,1001.56,7.746,26/01/2024
TESLA,US88160R1014,2TSLA,Trading After Hours,EUR,170.20,170.20,167.50,167.50,26/01/2024 20:27,CET,5282,892626.76,169.00,26/01/2024
TESLA,US88160R1014,1TSLA,Euronext Global Equity Market,EUR,168.48,171.44,168.20,169.92,26/01/2024 17:35,CET,59864,10151677.32,169.92,26/01/2024
TESLA,US88160R1014,4TSLA,EuroTLX,EUR,171.78,175.00,166.50,169.26,26/01/2024 17:29,CET,10820,1835583.10,169.30,26/01/2024
TESMEC,IT0004585243,TES,Euronext Milan,EUR,0.1184,0.1188,0.1164,0.118,26/01/2024 17:35,CET,484950,57112.5022,0.118,26/01/2024
TESSELLIS,IT0005496473,TSL,Euronext Milan,EUR,0.608,0.624,0.60,0.605,26/01/2024 17:35,CET,1882300,1155122.02,0.605,26/01/2024
TESSENDERLO,BE0003555639,TESB,Euronext Brussels,EUR,26.25,26.65,26.20,26.35,26/01/2024 17:36,CET,14396,380087.45,26.35,26/01/2024
TETRAGON FIN GRP,GG00B1RMC548,TFG,Euronext Amsterdam,USD,9.80,9.88,9.80,9.88,26/01/2024 17:35,CET,3225,31783.00,9.88,26/01/2024
TETRYS,BE0003886067,TET,Euronext Expert Market,EUR,3.00,3.00,3.00,3.00,25/08/2020 11:30,CET,250,750.00,3.00,26/01/2024
TEXAF,BE0974263924,TEXF,Euronext Brussels,EUR,32.60,33.00,32.60,33.00,26/01/2024 15:22,CET,65,2131.00,33.00,26/01/2024
TEXAS INSTRUMENTS,US8825081040,1TXN,Euronext Global Equity Market,EUR,160.28,160.28,152.16,152.16,26/01/2024 17:06,CET,15,2323.00,151.92,26/01/2024
TEXAS INSTRUMENTS,US8825081040,2TXN,Trading After Hours,EUR,162.52,162.52,162.52,162.52,23/01/2024 18:30,CET,20,3250.40,151.92,26/01/2024
TEXAS INSTRUMENTS,US8825081040,4TXN,EuroTLX,EUR,155.94,155.94,155.94,155.94,25/01/2024 13:09,CET,1,155.94,151.92,26/01/2024
TF1,FR0000054900,TFI,Euronext Paris,EUR,8.245,8.25,8.115,8.175,26/01/2024 17:37,CET,145387,1189511.445,8.175,26/01/2024
TF1,FR0000054900,2TFI,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,8.175,26/01/2024
TF1 NV24,FR001400M3E5,TFINV,Euronext Paris,EUR,-,-,-,-,-,CET,-,-,7.135,26/01/2024
TFF GROUP,FR0013295789,TFF,Euronext Paris,EUR,43.20,43.20,43.20,43.20,26/01/2024 17:35,CET,1008,43545.60,43.20,26/01/2024
TGS,NO0003078800,TGS,Oslo Børs,NOK,105.90,106.80,105.00,105.80,26/01/2024 16:25,CET,659835,69811528.90,105.80,26/01/2024
THALES,FR0000121329,2HO,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,135.00,26/01/2024
THALES,FR0000121329,HO,Euronext Paris,EUR,135.00,135.80,134.55,135.00,26/01/2024 17:35,CET,218453,29508021.70,135.00,26/01/2024
THALES,FR0000121329,4HO,EuroTLX,EUR,134.00,134.00,134.00,134.00,23/01/2024 16:49,CET,10,1340.00,135.25,26/01/2024
THE AZUR SELECTION,GRS528003007,MLAZR,Euronext Access Paris,EUR,2.62,2.62,2.62,2.62,26/01/2024 11:30,CET,210,550.20,2.62,26/01/2024
THE BANK OF NY MEL,US0640581007,1BK,Euronext Global Equity Market,EUR,47.80,47.80,47.80,47.80,05/01/2024 15:12,CET,10,478.00,50.90,26/01/2024
THE BANK OF NY MEL,US0640581007,2BK,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,50.90,26/01/2024
THE BANK OF NY MEL,US0640581007,4BK,EuroTLX,EUR,45.00,46.25,45.00,46.25,13/12/2023 15:45,CET,30,1368.75,51.00,26/01/2024
THE BLOCKCHAIN GP,FR0011053636,ALTBG,Euronext Growth Paris,EUR,0.104,0.104,0.10,0.10,16/11/2023 17:35,CET,96771,9815.47,0.10,26/01/2024
THE CLOROX COMPANY,US1890541097,1CLX,Euronext Global Equity Market,EUR,132.60,132.60,132.60,132.60,18/01/2024 15:30,CET,11,1458.60,133.00,26/01/2024
THE CLOROX COMPANY,US1890541097,4CLX,EuroTLX,EUR,116.60,118.00,116.20,118.00,03/11/2023 17:14,CET,522,61195.80,133.00,26/01/2024
THE CLOROX COMPANY,US1890541097,2CLX,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,133.00,26/01/2024
THE COCA-COLA COMP,US1912161007,4KO,EuroTLX,EUR,54.50,54.50,54.50,54.50,26/01/2024 14:13,CET,460,25070.00,54.60,26/01/2024
THE COCA-COLA COMP,US1912161007,2KO,Trading After Hours,EUR,54.66,54.66,54.66,54.66,24/01/2024 18:01,CET,18,983.88,54.57,26/01/2024
THE COCA-COLA COMP,US1912161007,1KO,Euronext Global Equity Market,EUR,54.78,54.78,54.57,54.57,26/01/2024 17:35,CET,328,17956.18,54.57,26/01/2024
THE ITALIAN SEA G,IT0005439085,TISG,Euronext Milan,EUR,9.30,9.57,9.30,9.43,26/01/2024 17:35,CET,75141,709795.51,9.43,26/01/2024
THE KINGFISH COMP,NL00150001S5,KING,Euronext Growth Oslo,NOK,7.26,7.92,7.26,7.92,26/01/2024 16:25,CET,11223,83817.90,7.92,26/01/2024
THE KRAFT HEINZ,US5007541064,2KHC,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,34.22,26/01/2024
THE KRAFT HEINZ,US5007541064,1KHC,Euronext Global Equity Market,EUR,33.81,33.81,33.81,33.81,22/01/2024 17:06,CET,135,4564.35,34.22,26/01/2024
THE KRAFT HEINZ,US5007541064,4KHC,EuroTLX,EUR,34.06,34.06,34.06,34.06,26/01/2024 11:09,CET,40,1362.40,34.215,26/01/2024
THE NAVIGATOR COMP,PTPTI0AM0006,NVG,Euronext Lisbon,EUR,3.862,3.892,3.836,3.89,26/01/2024 22:35,BST,724105,2802831.252,3.89,26/01/2024
THE SOUTHERN COMP,US8425871071,1SO,Euronext Global Equity Market,EUR,63.00,63.00,63.00,63.00,24/01/2024 16:32,CET,20,1260.00,63.58,26/01/2024
THE SOUTHERN COMP,US8425871071,4SO,EuroTLX,EUR,-,-,-,61.45,07/09/2023 00:00,CET,-,-,63.58,26/01/2024
THE SOUTHERN COMP,US8425871071,2SO,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,63.58,26/01/2024
THE TRAVELERS COMP,US89417E1091,1TRV,Euronext Global Equity Market,EUR,-,-,-,-,-,CET,-,-,195.20,26/01/2024
THE TRAVELERS COMP,US89417E1091,4TRV,EuroTLX,EUR,193.80,193.80,193.80,193.80,22/01/2024 12:19,CET,2,387.60,195.20,26/01/2024
THE TRAVELERS COMP,US89417E1091,2TRVC,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,195.20,26/01/2024
THE WALT DISNEY,US2546871060,2DIS,Trading After Hours,EUR,85.97,85.97,85.97,85.97,24/01/2024 18:57,CET,60,5158.20,87.82,26/01/2024
THE WALT DISNEY,US2546871060,1DIS,Euronext Global Equity Market,EUR,87.74,87.74,87.74,87.74,26/01/2024 16:13,CET,60,5264.40,87.82,26/01/2024
THE WALT DISNEY,US2546871060,4DIS,EuroTLX,EUR,87.31,87.31,87.31,87.31,26/01/2024 14:18,CET,65,5675.15,87.77,26/01/2024
THERACLION,FR0010120402,ALTHE,Euronext Growth Paris,EUR,0.522,0.524,0.50,0.514,26/01/2024 17:35,CET,15818,8080.752,0.514,26/01/2024
THERANEXUS,FR0013286259,ALTHX,Euronext Growth Paris,EUR,0.979,0.979,0.86,0.89,26/01/2024 17:35,CET,60782,55074.015,0.89,26/01/2024
THERAVET,BE0974387194,ALVET,"Euronext Growth Paris, Brussels",EUR,1.375,1.375,1.25,1.36,26/01/2024 17:35,CET,7480,9787.86,1.36,26/01/2024
THERMADOR GROUPE,FR0013333432,THEP,Euronext Paris,EUR,82.60,83.40,82.20,82.90,26/01/2024 17:35,CET,763,63085.40,82.90,26/01/2024
THERMO FISHER SC,US8835561023,1TMO,Euronext Global Equity Market,EUR,508.80,508.80,508.80,508.80,22/01/2024 13:11,CET,1,508.80,510.60,26/01/2024
THERMO FISHER SC,US8835561023,4TMO,EuroTLX,EUR,494.30,494.30,494.30,494.30,15/01/2024 14:03,CET,2,988.60,510.80,26/01/2024
THERMO FISHER SC,US8835561023,2TMO,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,510.60,26/01/2024
THOR MEDICAL,NO0010597883,TRMED,Oslo Børs,NOK,1.192,1.24,1.16,1.196,26/01/2024 16:25,CET,342967,407923.882,1.196,26/01/2024
THUNDERBIRD,VGG885761061,TBIRD,Euronext Amsterdam,USD,0.0745,0.08,0.0745,0.08,26/01/2024 17:00,CET,10650,844.925,0.08,26/01/2024
THYSSENKRUPP,DE0007500001,2TKA,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,5.90,26/01/2024
THYSSENKRUPP,DE0007500001,4TKA,EuroTLX,EUR,5.80,5.80,5.79,5.79,26/01/2024 17:24,CET,2490,14435.00,5.79,26/01/2024
THYSSENKRUPP,DE0007500001,1TKA,Euronext Global Equity Market,EUR,5.77,5.90,5.714,5.90,26/01/2024 17:35,CET,5206,30044.47,5.90,26/01/2024
TIETOEVRY,FI0009000277,TIETO,Oslo Børs,NOK,243.80,245.60,243.60,244.40,26/01/2024 14:30,CET,175,42889.60,244.40,26/01/2024
TIKEHAU CAPITAL,FR0013230612,TKO,Euronext Paris,EUR,21.30,21.55,21.15,21.45,26/01/2024 17:36,CET,30905,657939.50,21.45,26/01/2024
TINC,BE0974282148,TINC,Euronext Brussels,EUR,11.50,11.55,11.40,11.45,26/01/2024 17:35,CET,18510,212110.50,11.45,26/01/2024
TINEXTA,IT0005037210,TNXT,Euronext Milan,EUR,19.77,19.83,19.46,19.66,26/01/2024 17:35,CET,64338,1266001.18,19.66,26/01/2024
TIPIAK,FR0000066482,TIPI,Euronext Paris,EUR,85.50,85.50,85.50,85.50,25/01/2024 17:04,CET,15,1282.50,85.50,26/01/2024
TISSAGES BRUGGEMAN,BE0036061746,-,Euronext Expert Market,EUR,39.07,39.07,39.07,39.07,29/09/2015 11:30,CET,33,1289.31,39.00,26/01/2024
TITAN,NL0010389508,TITAN,Euronext Amsterdam,EUR,1.30,1.32,1.30,1.30,25/01/2024 15:15,CET,1226,1606.94,1.30,26/01/2024
TITAN CEMENT,BE0974338700,TITC,"Euronext Brussels, Paris",EUR,23.05,23.20,22.95,23.05,26/01/2024 17:35,CET,3694,85361.10,23.05,26/01/2024
TJX COMPANIES INC,US8725401090,4TJX,EuroTLX,EUR,86.74,86.74,86.74,86.74,16/01/2024 11:50,CET,6,520.44,88.40,26/01/2024
TJX COMPANIES INC,US8725401090,1TJX,Euronext Global Equity Market,EUR,83.38,83.38,83.38,83.38,22/12/2023 17:24,CET,11,917.18,88.38,26/01/2024
TJX COMPANIES INC,US8725401090,2TJX,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,88.38,26/01/2024
TKH GROUP,NL0000852523,TWEKA,Euronext Amsterdam,EUR,37.30,37.82,36.88,37.80,26/01/2024 17:35,CET,77719,2912207.98,37.80,26/01/2024
TKH GROUP,NL0000852523,2TWEKA,Trading After Hours,EUR,-,-,-,-,-,CET,-,-,37.80,26/01/2024
TME PHARMA,NL0015000YE1,ALTME,Euronext Growth Paris,EUR,0.21,0.216,0.21,0.211,26/01/2024 17:35,CET,139980,29900.2985,0.211,26/01/2024
TME PHARMA BSA Y,NL0015001SS1,TMBSY,Euronext Growth Paris,EUR,0.0035,0.0035,0.0035,0.0035,24/01/2024 13:10,CET,65,0.23,0.0035,26/01/2024
TME PHARMA BSA Z,NL0015001SR3,TMBSZ,Euronext Growth Paris,EUR,-,-,-,-,-,CET,-,-,0.0284,26/01/2024
TMP GROUP,IT0005531238,TMP,Euronext Growth Milan,EUR,5.12,5.36,5.12,5.36,26/01/2024 17:29,CET,400,2096.00,5.36,26/01/2024
TOD'S,IT0003007728,2TOD,Trading After Hours,EUR,31.16,31.70,31.04,31.52,24/01/2024 20:29,CET,4697,148362.16,34.26,26/01/2024
TOD'S,IT0003007728,TOD,Euronext Milan,EUR,33.14,34.62,33.00,34.26,26/01/2024 17:35,CET,181758,6191164.52,34.26,26/01/2024
TOMRA SYSTEMS,NO0012470089,TOM,Oslo Børs,NOK,105.85,109.65,105.65,108.45,26/01/2024 16:25,CET,455007,49142636.55,108.45,26/01/2024
TOMTOM,NL0013332471,TOM2,Euronext Amsterdam,EUR,6.375,6.425,6.28,6.38,26/01/2024 17:36,CET,282083,1795868.99,6.38,26/01/2024
